state_FIPS,group_code,state,population_group,civ_population,labor_force,LF_PCT_POP,Employed_total,employed_PCT,Unemployed_total,Unemployed_PCT,error range
22,9,Louisiana,"Black or African American, women",622,358,57.5,321,51.6,37,10.3,8.0 – 12.6
22,10,Louisiana,Asian,74,44,59.1,41,54.8,3,7.2,3.5 – 10.9
22,13,Louisiana,Hispanic or Latino ethnicity,199,129,64.8,117,58.6,12,9.6,6.1 – 13.1
22,14,Louisiana,"Hispanic or Latino ethnicity, men",103,83,80.1,76,73.9,6,7.7,3.7 – 11.7
22,15,Louisiana,"Hispanic or Latino ethnicity, women",96,47,48.5,41,42.3,6,12.9,6.1 – 19.7
22,16,Louisiana,"Married men, spouse present",841,584,69.4,555,66,29,5,3.7 – 6.3
22,17,Louisiana,"Married women, spouse present",824,459,55.7,432,52.4,27,5.8,4.2 – 7.4
22,18,Louisiana,Women who maintain families,285,180,63.3,166,58.4,14,7.7,4.8 – 10.6
22,19,Louisiana,"Total, 16 to 19 years",245,67,27.2,56,22.8,11,16.3,9.4 – 23.2
22,20,Louisiana,"Total, 20 to 24 years",282,194,68.8,166,59,28,14.3,10.5 – 18.1
22,21,Louisiana,"Total, 25 to 34 years",612,484,79.1,442,72.2,42,8.8,6.9 – 10.7
22,22,Louisiana,"Total, 35 to 44 years",576,456,79.2,423,73.5,33,7.3,5.5 – 9.1
22,23,Louisiana,"Total, 45 to 54 years",524,404,77.1,377,72,27,6.6,4.8 – 8.4
22,24,Louisiana,"Total, 55 to 64 years",601,340,56.7,316,52.6,24,7.1,5.1 – 9.1
22,25,Louisiana,"Total, 65 years and over",741,135,18.2,126,17,9,6.6,3.5 – 9.7
22,26,Louisiana,"Men, 16 to 19 years",124,34,27.7,28,22.5,6,18.8,8.4 – 29.2
22,27,Louisiana,"Men, 20 to 24 years",143,103,72.1,87,60.5,16,16,10.5 – 21.5
22,28,Louisiana,"Men, 25 to 34 years",293,246,83.9,220,75.1,26,10.5,7.6 – 13.4
22,29,Louisiana,"Men, 35 to 44 years",272,237,87,221,81.1,16,6.7,4.3 – 9.1
22,30,Louisiana,"Men, 45 to 54 years",247,205,83.1,193,78.3,12,5.8,3.4 – 8.2
22,31,Louisiana,"Men, 55 to 64 years",291,184,63.3,172,58.9,13,7,4.3 – 9.7
22,32,Louisiana,"Men, 65 years and over",325,74,22.8,70,21.5,4,6,2.0 – 10.0
22,33,Louisiana,"Women, 16 to 19 years",122,33,26.8,28,23.1,4,13.7,4.6 – 22.8
22,34,Louisiana,"Women, 20 to 24 years",139,91,65.4,80,57.4,11,12.3,7.1 – 17.5
22,35,Louisiana,"Women, 25 to 34 years",319,238,74.7,222,69.4,17,7,4.6 – 9.4
22,36,Louisiana,"Women, 35 to 44 years",304,220,72.3,203,66.6,17,7.9,5.2 – 10.6
22,37,Louisiana,"Women, 45 to 54 years",277,199,71.7,184,66.4,15,7.5,4.8 – 10.2
22,38,Louisiana,"Women, 55 to 64 years",309,156,50.4,145,46.8,11,7.2,4.2 – 10.2
22,39,Louisiana,"Women, 65 years and over",416,61,14.5,56,13.5,4,7.3,2.4 – 12.2
22,40,Louisiana,"White, 16 to 19 years",144,42,29.3,37,25.5,5,12.9,5.1 – 20.7
22,41,Louisiana,"White, 20 to 24 years",168,116,69.3,103,61.3,13,11.5,7.1 – 15.9
22,42,Louisiana,"White, 25 to 34 years",348,283,81.3,266,76.4,17,6,4.0 – 8.0
22,43,Louisiana,"White, 35 to 44 years",364,298,81.9,279,76.7,19,6.3,4.3 – 8.3
22,44,Louisiana,"White, 45 to 54 years",354,281,79.5,266,75.1,15,5.4,3.5 – 7.3
22,45,Louisiana,"White, 55 to 64 years",392,233,59.4,219,55.8,14,6.1,3.8 – 8.4
22,46,Louisiana,"White, 65 years and over",537,94,17.5,87,16.2,7,7.2,3.3 – 11.1
22,48,Louisiana,"Black or African American, 20 to 24 years",103,72,70.7,59,57.9,13,18.1,11.3 – 24.9
22,49,Louisiana,"Black or African American, 25 to 34 years",234,179,76.3,156,66.4,23,13,9.3 – 16.7
22,50,Louisiana,"Black or African American, 35 to 44 years",177,131,74,119,67.2,12,9.2,5.6 – 12.8
22,51,Louisiana,"Black or African American, 45 to 54 years",152,108,70.9,98,64.1,10,9.6,5.5 – 13.7
22,52,Louisiana,"Black or African American, 55 to 64 years",190,96,50.8,88,46.2,9,9.2,5.0 – 13.4
22,53,Louisiana,"Black or African American, 65 years and over",181,39,21.5,37,20.5,2,5,0.1 – 9.9
22,63,Louisiana,"Hispanic or Latino ethnicity, 25 to 34 years",47,35,74.3,33,71.1,1,4.2,(2)-
22,64,Louisiana,"Hispanic or Latino ethnicity, 35 to 44 years",42,32,75.9,30,71.4,2,5.9,0.3 – 11.5
23,1,Maine,Total,1118,681,60.9,643,57.5,38,5.5,4.5 – 6.5
23,2,Maine,Men,542,351,64.7,331,61.1,19,5.5,4.1 – 6.9
23,3,Maine,Women,576,330,57.3,312,54.2,18,5.5,4.0 – 7.0
23,4,Maine,White,1060,648,61.1,613,57.8,35,5.4,4.4 – 6.4
23,5,Maine,"White, men",514,333,64.9,316,61.5,17,5.3,3.9 – 6.7
23,6,Maine,"White, women",547,315,57.6,297,54.4,17,5.5,4.0 – 7.0
23,16,Maine,"Married men, spouse present",277,188,68,182,65.7,6,3.4,1.9 – 4.9
23,17,Maine,"Married women, spouse present",286,165,57.6,158,55.3,7,4,2.2 – 5.8
23,20,Maine,"Total, 20 to 24 years",70,54,77.9,51,72.9,4,6.5,2.5 – 10.5
23,21,Maine,"Total, 25 to 34 years",153,130,85,123,80.4,7,5.5,3.1 – 7.9
23,22,Maine,"Total, 35 to 44 years",165,133,80.7,128,77.6,5,3.8,1.9 – 5.7
23,23,Maine,"Total, 45 to 54 years",149,124,83.2,117,78.6,7,5.5,3.1 – 7.9
23,24,Maine,"Total, 55 to 64 years",216,147,68,142,65.7,5,3.4,1.7 – 5.1
23,25,Maine,"Total, 65 years and over",299,61,20.5,57,19,4,7.2,3.3 – 11.1
23,28,Maine,"Men, 25 to 34 years",79,70,88.5,66,82.8,5,6.5,3.0 – 10.0
23,29,Maine,"Men, 35 to 44 years",79,68,85.9,65,82.9,2,3.5,0.9 – 6.1
23,30,Maine,"Men, 45 to 54 years",73,62,85.1,59,80.2,4,5.8,2.3 – 9.3
23,31,Maine,"Men, 55 to 64 years",105,72,69.1,70,66.6,3,3.6,1.0 – 6.2
23,32,Maine,"Men, 65 years and over",137,35,25.8,34,24.6,2,4.9,0.6 – 9.2
23,35,Maine,"Women, 25 to 34 years",74,60,81.2,58,77.7,3,4.3,1.2 – 7.4
23,36,Maine,"Women, 35 to 44 years",86,65,75.9,63,72.7,3,4.1,1.2 – 7.0
23,37,Maine,"Women, 45 to 54 years",76,62,81.4,58,77.1,3,5.3,1.9 – 8.7
23,38,Maine,"Women, 55 to 64 years",111,75,67,72,64.8,2,3.3,0.9 – 5.7
23,41,Maine,"White, 20 to 24 years",64,50,78.6,47,73.8,3,6.2,2.2 – 10.2
23,42,Maine,"White, 25 to 34 years",146,123,84.3,117,80.3,6,4.7,2.5 – 6.9
23,43,Maine,"White, 35 to 44 years",159,129,81.5,124,78.3,5,3.9,1.9 – 5.9
23,44,Maine,"White, 45 to 54 years",139,117,84,111,79.8,6,5,2.6 – 7.4
23,45,Maine,"White, 55 to 64 years",207,142,68.5,137,66.1,5,3.5,1.7 – 5.3
23,46,Maine,"White, 65 years and over",286,58,20.2,53,18.7,4,7.6,3.5 – 11.7
24,1,Maryland,Total,4773,3178,66.6,2966,62.1,212,6.7,5.8 – 7.6
24,2,Maryland,Men,2258,1615,71.5,1510,66.9,105,6.5,5.2 – 7.8
24,3,Maryland,Women,2515,1563,62.1,1456,57.9,107,6.8,5.5 – 8.1
24,4,Maryland,White,2810,1843,65.6,1740,61.9,103,5.6,4.5 – 6.7
24,5,Maryland,"White, men",1375,986,71.7,928,67.5,58,5.8,4.3 – 7.3
24,6,Maryland,"White, women",1435,857,59.7,812,56.6,45,5.3,3.7 – 6.9
24,7,Maryland,Black or African American,1458,1002,68.8,921,63.2,82,8.1,6.4 – 9.8
24,8,Maryland,"Black or African American, men",653,459,70.2,423,64.7,36,7.9,5.4 – 10.4
24,9,Maryland,"Black or African American, women",805,544,67.6,498,61.9,45,8.4,6.1 – 10.7
24,10,Maryland,Asian,384,246,64,227,59.2,19,7.6,4.5 – 10.7
24,11,Maryland,"Asian, men",177,132,74.7,125,70.7,7,5.3,1.7 – 8.9
24,12,Maryland,"Asian, women",207,114,54.9,102,49.3,12,10.2,4.9 – 15.5
24,13,Maryland,Hispanic or Latino ethnicity,411,296,72,278,67.5,18,6.2,3.5 – 8.9
24,14,Maryland,"Hispanic or Latino ethnicity, men",215,184,85.4,176,81.6,8,4.4,1.5 – 7.3
24,15,Maryland,"Hispanic or Latino ethnicity, women",196,112,57.3,102,52,10,9.2,3.8 – 14.6
24,16,Maryland,"Married men, spouse present",1166,884,75.8,845,72.5,39,4.4,3.0 – 5.8
24,17,Maryland,"Married women, spouse present",1177,766,65.1,737,62.7,29,3.7,2.3 – 5.1
24,18,Maryland,Women who maintain families,290,195,67.3,181,62.5,14,7.1,3.3 – 10.9
24,19,Maryland,"Total, 16 to 19 years",293,107,36.5,89,30.5,18,16.6,8.7 – 24.5
24,20,Maryland,"Total, 20 to 24 years",385,259,67.4,213,55.4,46,17.8,12.6 – 23.0
24,21,Maryland,"Total, 25 to 34 years",856,708,82.7,667,77.9,41,5.8,4.0 – 7.6
24,22,Maryland,"Total, 35 to 44 years",694,594,85.5,569,81.9,25,4.2,2.5 – 5.9
24,23,Maryland,"Total, 45 to 54 years",786,649,82.5,615,78.2,33,5.2,3.4 – 7.0
24,24,Maryland,"Total, 55 to 64 years",828,606,73.2,574,69.4,31,5.2,3.3 – 7.1
24,25,Maryland,"Total, 65 years and over",930,255,27.4,238,25.6,17,6.6,3.4 – 9.8
24,27,Maryland,"Men, 20 to 24 years",188,127,67.5,107,56.6,20,16.1,9.0 – 23.2
24,28,Maryland,"Men, 25 to 34 years",430,373,86.7,353,82,20,5.4,3.0 – 7.8
24,29,Maryland,"Men, 35 to 44 years",325,297,91.3,284,87.4,13,4.3,1.9 – 6.7
24,30,Maryland,"Men, 45 to 54 years",379,332,87.6,316,83.3,16,4.9,2.5 – 7.3
24,31,Maryland,"Men, 55 to 64 years",377,295,78.4,279,74,17,5.6,2.8 – 8.4
24,32,Maryland,"Men, 65 years and over",414,138,33.3,128,31,10,7,2.5 – 11.5
24,34,Maryland,"Women, 20 to 24 years",197,132,67.3,107,54.2,26,19.4,11.8 – 27.0
24,35,Maryland,"Women, 25 to 34 years",426,335,78.7,314,73.7,21,6.3,3.6 – 9.0
24,36,Maryland,"Women, 35 to 44 years",369,297,80.4,285,77.1,12,4.1,1.8 – 6.4
24,37,Maryland,"Women, 45 to 54 years",407,316,77.7,299,73.4,17,5.4,2.8 – 8.0
24,38,Maryland,"Women, 55 to 64 years",451,310,68.8,296,65.5,15,4.8,2.3 – 7.3
24,39,Maryland,"Women, 65 years and over",516,117,22.7,110,21.3,7,6.2,1.6 – 10.8
24,41,Maryland,"White, 20 to 24 years",188,130,69.3,115,61,15,11.9,5.9 – 17.9
24,42,Maryland,"White, 25 to 34 years",492,409,83.1,389,79,20,4.9,2.7 – 7.1
24,43,Maryland,"White, 35 to 44 years",405,349,86.1,334,82.5,15,4.2,2.0 – 6.4
24,44,Maryland,"White, 45 to 54 years",433,349,80.6,332,76.7,17,4.9,2.5 – 7.3
24,45,Maryland,"White, 55 to 64 years",503,363,72.2,346,68.8,17,4.6,2.4 – 6.8
24,46,Maryland,"White, 65 years and over",642,181,28.2,170,26.4,11,6.2,2.5 – 9.9
24,48,Maryland,"Black or African American, 20 to 24 years",139,96,69.2,77,55.3,19,20,11.3 – 28.7
24,49,Maryland,"Black or African American, 25 to 34 years",278,233,83.9,216,77.6,17,7.5,4.1 – 10.9
24,50,Maryland,"Black or African American, 35 to 44 years",208,174,83.7,164,79.1,10,5.5,2.1 – 8.9
24,51,Maryland,"Black or African American, 45 to 54 years",265,226,85,212,79.9,14,6,2.9 – 9.1
24,52,Maryland,"Black or African American, 55 to 64 years",252,184,72.9,173,68.5,11,6,2.6 – 9.4
25,1,Massachusetts,Total,5648,3664,64.9,3322,58.8,342,9.3,8.5 – 10.1
25,2,Massachusetts,Men,2709,1884,69.5,1717,63.4,167,8.8,7.7 – 9.9
25,3,Massachusetts,Women,2939,1780,60.6,1605,54.6,175,9.9,8.6 – 11.2
25,4,Massachusetts,White,4496,2901,64.5,2654,59,247,8.5,7.6 – 9.4
25,5,Massachusetts,"White, men",2147,1495,69.6,1370,63.8,125,8.3,7.0 – 9.6
25,6,Massachusetts,"White, women",2349,1407,59.9,1284,54.7,122,8.7,7.4 – 10.0
25,7,Massachusetts,Black or African American,485,324,66.7,284,58.5,39,12.2,9.2 – 15.2
25,8,Massachusetts,"Black or African American, men",230,151,65.5,134,58.2,17,11.1,6.8 – 15.4
25,9,Massachusetts,"Black or African American, women",255,173,67.7,150,58.9,23,13.1,8.8 – 17.4
25,10,Massachusetts,Asian,452,305,67.5,277,61.3,28,9.1,6.4 – 11.8
25,11,Massachusetts,"Asian, men",229,164,71.3,151,65.7,13,7.9,4.5 – 11.3
25,12,Massachusetts,"Asian, women",222,141,63.5,127,56.9,15,10.4,6.2 – 14.6
25,13,Massachusetts,Hispanic or Latino ethnicity,655,422,64.4,357,54.6,65,15.3,11.9 – 18.7
25,14,Massachusetts,"Hispanic or Latino ethnicity, men",298,209,70.1,181,60.9,27,13.1,8.4 – 17.8
25,15,Massachusetts,"Hispanic or Latino ethnicity, women",357,213,59.7,176,49.3,37,17.5,12.2 – 22.8
25,16,Massachusetts,"Married men, spouse present",1331,986,74,923,69.4,62,6.3,4.9 – 7.7
25,17,Massachusetts,"Married women, spouse present",1349,880,65.2,812,60.2,67,7.6,6.0 – 9.2
25,18,Massachusetts,Women who maintain families,301,206,68.3,174,57.7,32,15.5,10.8 – 20.2
25,19,Massachusetts,"Total, 16 to 19 years",319,112,35.3,91,28.5,21,19.1,12.1 – 26.1
25,20,Massachusetts,"Total, 20 to 24 years",479,301,62.9,256,53.4,45,15.1,11.3 – 18.9
25,21,Massachusetts,"Total, 25 to 34 years",1003,840,83.7,764,76.1,76,9.1,7.3 – 10.9
25,22,Massachusetts,"Total, 35 to 44 years",878,741,84.4,686,78.1,56,7.5,5.8 – 9.2
25,23,Massachusetts,"Total, 45 to 54 years",868,722,83.2,668,77,54,7.5,5.8 – 9.2
25,24,Massachusetts,"Total, 55 to 64 years",964,680,70.6,618,64.2,62,9.1,7.1 – 11.1
25,25,Massachusetts,"Total, 65 years and over",1138,268,23.5,240,21.1,27,10.2,6.9 – 13.5
25,26,Massachusetts,"Men, 16 to 19 years",157,57,36,47,29.9,10,17,7.7 – 26.3
25,27,Massachusetts,"Men, 20 to 24 years",247,165,66.7,143,57.8,22,13.2,8.4 – 18.0
25,28,Massachusetts,"Men, 25 to 34 years",509,439,86.2,398,78.2,41,9.2,6.7 – 11.7
25,29,Massachusetts,"Men, 35 to 44 years",413,366,88.7,344,83.3,22,6,3.8 – 8.2
25,30,Massachusetts,"Men, 45 to 54 years",432,378,87.3,348,80.6,29,7.7,5.3 – 10.1
25,31,Massachusetts,"Men, 55 to 64 years",445,336,75.5,307,69,29,8.6,5.9 – 11.3
25,32,Massachusetts,"Men, 65 years and over",505,144,28.5,129,25.6,15,10.1,5.6 – 14.6
25,33,Massachusetts,"Women, 16 to 19 years",161,56,34.5,44,27.2,12,21.2,10.7 – 31.7
25,34,Massachusetts,"Women, 20 to 24 years",231,136,58.9,113,48.7,24,17.3,11.2 – 23.4
25,35,Massachusetts,"Women, 25 to 34 years",494,401,81.2,365,73.9,36,8.9,6.4 – 11.4
25,36,Massachusetts,"Women, 35 to 44 years",466,376,80.7,342,73.4,34,9,6.4 – 11.6
25,37,Massachusetts,"Women, 45 to 54 years",435,344,79.1,319,73.4,25,7.2,4.7 – 9.7
25,38,Massachusetts,"Women, 55 to 64 years",519,344,66.4,311,60,33,9.6,6.8 – 12.4
25,39,Massachusetts,"Women, 65 years and over",633,124,19.5,111,17.5,13,10.2,5.3 – 15.1
25,40,Massachusetts,"White, 16 to 19 years",257,96,37.5,80,31,17,17.4,10.2 – 24.6
25,41,Massachusetts,"White, 20 to 24 years",332,219,66.1,192,57.7,28,12.6,8.5 – 16.7
25,42,Massachusetts,"White, 25 to 34 years",728,621,85.2,567,77.8,54,8.7,6.7 – 10.7
25,43,Massachusetts,"White, 35 to 44 years",659,561,85.1,525,79.7,36,6.4,4.6 – 8.2
25,44,Massachusetts,"White, 45 to 54 years",696,579,83.2,537,77.1,42,7.3,5.4 – 9.2
25,45,Massachusetts,"White, 55 to 64 years",809,581,71.8,533,65.9,48,8.3,6.3 – 10.3
25,46,Massachusetts,"White, 65 years and over",1015,243,24,221,21.8,22,8.9,5.7 – 12.1
25,49,Massachusetts,"Black or African American, 25 to 34 years",90,75,84,69,77.2,6,8.2,2.9 – 13.5
25,50,Massachusetts,"Black or African American, 35 to 44 years",105,86,82,76,72.9,9,11,5.3 – 16.7
25,51,Massachusetts,"Black or African American, 45 to 54 years",78,64,81.7,57,73.3,7,10.4,3.9 – 16.9
25,52,Massachusetts,"Black or African American, 55 to 64 years",75,47,62.6,41,54.4,6,13.1,4.7 – 21.5
25,56,Massachusetts,"Asian, 25 to 34 years",144,110,76.6,99,68.9,11,10,5.3 – 14.7
25,57,Massachusetts,"Asian, 35 to 44 years",79,62,78.7,57,73.1,4,7.1,1.8 – 12.4
25,58,Massachusetts,"Asian, 45 to 54 years",65,55,85.1,53,81.7,2,3.9,(2)-
25,62,Massachusetts,"Hispanic or Latino ethnicity, 20 to 24 years",77,49,64,41,52.9,9,17.3,6.2 – 28.4
25,63,Massachusetts,"Hispanic or Latino ethnicity, 25 to 34 years",135,110,81.4,93,69,17,15.2,8.2 – 22.2
25,64,Massachusetts,"Hispanic or Latino ethnicity, 35 to 44 years",132,105,79.2,91,69.2,13,12.7,6.2 – 19.2
25,65,Massachusetts,"Hispanic or Latino ethnicity, 45 to 54 years",99,74,74.7,65,64.9,10,13.1,5.2 – 21.0
25,66,Massachusetts,"Hispanic or Latino ethnicity, 55 to 64 years",81,51,62.7,42,51.8,9,17.3,6.3 – 28.3
26,1,Michigan,Total,7995,4852,60.7,4377,54.7,475,9.8,8.9 – 10.7
26,2,Michigan,Men,3883,2536,65.3,2285,58.8,251,9.9,8.7 – 11.1
26,3,Michigan,Women,4112,2315,56.3,2092,50.9,223,9.6,8.3 – 10.9
26,4,Michigan,White,6487,3978,61.3,3643,56.2,335,8.4,7.5 – 9.3
26,5,Michigan,"White, men",3187,2111,66.2,1942,60.9,169,8,6.8 – 9.2
26,6,Michigan,"White, women",3300,1868,56.6,1702,51.6,166,8.9,7.5 – 10.3
26,7,Michigan,Black or African American,1063,599,56.3,484,45.6,115,19.1,16.0 – 22.2
26,8,Michigan,"Black or African American, men",482,273,56.5,203,42.1,70,25.5,20.0 – 31.0
26,9,Michigan,"Black or African American, women",581,326,56.2,281,48.4,45,13.8,10.1 – 17.5
26,10,Michigan,Asian,275,175,63.6,163,59.2,12,6.9,2.7 – 11.1
26,11,Michigan,"Asian, men",135,105,77.7,99,73.5,6,5.4,0.6 – 10.2
26,12,Michigan,"Asian, women",140,70,49.9,64,45.4,6,9.1,1.4 – 16.8
26,13,Michigan,Hispanic or Latino ethnicity,393,245,62.4,215,54.6,30,12.4,7.6 – 17.2
26,14,Michigan,"Hispanic or Latino ethnicity, men",203,151,74.6,131,64.7,20,13.4,7.0 – 19.8
26,15,Michigan,"Hispanic or Latino ethnicity, women",190,94,49.3,84,43.9,10,10.9,3.5 – 18.3
26,16,Michigan,"Married men, spouse present",1992,1368,68.7,1285,64.5,84,6.1,4.8 – 7.4
26,17,Michigan,"Married women, spouse present",1969,1143,58,1067,54.2,75,6.6,5.1 – 8.1
26,18,Michigan,Women who maintain families,474,307,64.9,266,56.3,41,13.3,9.2 – 17.4
26,19,Michigan,"Total, 16 to 19 years",511,209,41,165,32.4,44,21,14.7 – 27.3
26,20,Michigan,"Total, 20 to 24 years",615,446,72.5,363,59,83,18.6,14.5 – 22.7
26,21,Michigan,"Total, 25 to 34 years",1349,1091,80.9,980,72.7,111,10.2,8.3 – 12.1
26,22,Michigan,"Total, 35 to 44 years",1150,923,80.2,862,74.9,61,6.6,4.9 – 8.3
26,23,Michigan,"Total, 45 to 54 years",1299,1044,80.3,968,74.5,76,7.2,5.6 – 8.8
26,24,Michigan,"Total, 55 to 64 years",1358,817,60.1,743,54.7,73,9,6.9 – 11.1
26,25,Michigan,"Total, 65 years and over",1714,322,18.8,295,17.2,27,8.4,5.2 – 11.6
26,26,Michigan,"Men, 16 to 19 years",264,108,41,87,32.9,21,19.7,11.2 – 28.2
26,27,Michigan,"Men, 20 to 24 years",307,230,74.9,184,59.7,47,20.2,14.3 – 26.1
26,28,Michigan,"Men, 25 to 34 years",664,570,85.9,505,76.1,65,11.5,8.7 – 14.3
26,29,Michigan,"Men, 35 to 44 years",581,501,86.3,472,81.3,29,5.7,3.6 – 7.8
26,30,Michigan,"Men, 45 to 54 years",633,545,86.1,505,79.7,40,7.4,5.1 – 9.7
26,31,Michigan,"Men, 55 to 64 years",659,408,62,371,56.3,37,9.1,6.1 – 12.1
26,32,Michigan,"Men, 65 years and over",775,173,22.4,161,20.8,12,7.2,3.1 – 11.3
26,33,Michigan,"Women, 16 to 19 years",247,101,41,78,31.8,23,22.5,13.1 – 31.9
26,34,Michigan,"Women, 20 to 24 years",307,216,70.1,179,58.3,36,16.8,11.3 – 22.3
26,35,Michigan,"Women, 25 to 34 years",685,521,76.1,475,69.4,46,8.7,6.1 – 11.3
26,36,Michigan,"Women, 35 to 44 years",570,422,74,390,68.4,32,7.6,4.9 – 10.3
26,37,Michigan,"Women, 45 to 54 years",666,498,74.9,463,69.6,35,7.1,4.7 – 9.5
26,38,Michigan,"Women, 55 to 64 years",699,408,58.4,372,53.2,36,8.9,6.0 – 11.8
26,39,Michigan,"Women, 65 years and over",939,149,15.9,134,14.3,15,9.9,4.8 – 15.0
26,40,Michigan,"White, 16 to 19 years",386,165,42.9,136,35.2,30,17.9,11.4 – 24.4
26,41,Michigan,"White, 20 to 24 years",486,362,74.4,309,63.6,53,14.5,10.5 – 18.5
26,42,Michigan,"White, 25 to 34 years",1030,852,82.7,784,76.1,68,7.9,6.0 – 9.8
26,43,Michigan,"White, 35 to 44 years",902,752,83.4,709,78.6,43,5.7,4.0 – 7.4
26,44,Michigan,"White, 45 to 54 years",1046,853,81.5,793,75.8,60,7,5.2 – 8.8
26,45,Michigan,"White, 55 to 64 years",1162,718,61.8,656,56.5,62,8.6,6.4 – 10.8
26,46,Michigan,"White, 65 years and over",1474,276,18.7,255,17.3,21,7.7,4.4 – 11.0
26,48,Michigan,"Black or African American, 20 to 24 years",93,64,68.3,41,43.6,23,36.1,22.4 – 49.8
26,49,Michigan,"Black or African American, 25 to 34 years",212,157,74,120,56.8,36,23.3,16.3 – 30.3
26,50,Michigan,"Black or African American, 35 to 44 years",166,115,68.9,98,59,17,14.4,7.9 – 20.9
26,51,Michigan,"Black or African American, 45 to 54 years",181,134,74.2,122,67.8,12,8.6,4.0 – 13.2
26,52,Michigan,"Black or African American, 55 to 64 years",150,69,45.9,60,40,9,13,5.0 – 21.0
26,56,Michigan,"Asian, 25 to 34 years",71,57,80.3,51,72.4,6,9.9,1.1 – 18.7
26,63,Michigan,"Hispanic or Latino ethnicity, 25 to 34 years",100,71,71.4,63,63.5,8,11,2.4 – 19.6
26,64,Michigan,"Hispanic or Latino ethnicity, 35 to 44 years",74,53,71.2,47,63.4,6,10.9,1.0 – 20.8
26,65,Michigan,"Hispanic or Latino ethnicity, 45 to 54 years",67,55,82.7,50,75.1,5,9.3,0.3 – 18.3
27,1,Minnesota,Total,4449,3078,69.2,2896,65.1,182,5.9,5.1 – 6.7
27,2,Minnesota,Men,2201,1603,72.8,1504,68.3,99,6.2,5.0 – 7.4
27,3,Minnesota,Women,2247,1475,65.6,1391,61.9,84,5.7,4.5 – 6.9
27,4,Minnesota,White,3813,2651,69.5,2503,65.6,149,5.6,4.7 – 6.5
27,5,Minnesota,"White, men",1898,1389,73.2,1307,68.9,82,5.9,4.7 – 7.1
27,6,Minnesota,"White, women",1915,1262,65.9,1196,62.4,66,5.3,4.1 – 6.5
27,7,Minnesota,Black or African American,257,166,64.6,151,58.8,15,9,5.1 – 12.9
27,9,Minnesota,"Black or African American, women",138,86,62.6,79,57.3,7,8.5,3.3 – 13.7
27,10,Minnesota,Asian,229,171,74.6,158,69.2,12,7.3,3.9 – 10.7
27,11,Minnesota,"Asian, men",113,90,80.1,83,73.8,7,7.8,3.0 – 12.6
27,13,Minnesota,Hispanic or Latino ethnicity,222,169,76.2,157,70.6,12,7.3,4.0 – 10.6
27,14,Minnesota,"Hispanic or Latino ethnicity, men",120,95,79.3,89,73.9,7,6.9,2.6 – 11.2
27,16,Minnesota,"Married men, spouse present",1179,899,76.3,867,73.5,33,3.6,2.4 – 4.8
27,17,Minnesota,"Married women, spouse present",1203,828,68.8,794,66,33,4,2.7 – 5.3
27,18,Minnesota,Women who maintain families,173,134,77.1,124,71.9,9,6.8,2.5 – 11.1
27,19,Minnesota,"Total, 16 to 19 years",279,137,49.2,119,42.5,19,13.6,7.6 – 19.6
27,20,Minnesota,"Total, 20 to 24 years",319,240,75.3,220,68.9,20,8.5,4.9 – 12.1
27,21,Minnesota,"Total, 25 to 34 years",791,690,87.2,657,83,33,4.8,3.2 – 6.4
27,22,Minnesota,"Total, 35 to 44 years",735,641,87.3,606,82.4,36,5.6,3.8 – 7.4
27,23,Minnesota,"Total, 45 to 54 years",689,616,89.3,582,84.5,33,5.4,3.6 – 7.2
27,24,Minnesota,"Total, 55 to 64 years",753,548,72.8,515,68.5,33,6,4.0 – 8.0
27,25,Minnesota,"Total, 65 years and over",883,205,23.2,197,22.3,8,4,1.3 – 6.7
27,27,Minnesota,"Men, 20 to 24 years",170,133,78.1,120,70.9,12,9.3,4.2 – 14.4
27,28,Minnesota,"Men, 25 to 34 years",417,381,91.4,359,86.1,22,5.8,3.5 – 8.1
27,29,Minnesota,"Men, 35 to 44 years",346,310,89.6,293,84.7,17,5.5,3.0 – 8.0
27,30,Minnesota,"Men, 45 to 54 years",348,317,90.9,301,86.5,15,4.9,2.5 – 7.3
27,31,Minnesota,"Men, 55 to 64 years",369,284,76.9,267,72.2,17,6.1,3.3 – 8.9
27,32,Minnesota,"Men, 65 years and over",407,110,27,105,25.7,5,5,0.9 – 9.1
27,34,Minnesota,"Women, 20 to 24 years",149,107,72.1,99,66.7,8,7.6,2.5 – 12.7
27,35,Minnesota,"Women, 25 to 34 years",375,310,82.6,299,79.6,11,3.5,1.5 – 5.5
27,36,Minnesota,"Women, 35 to 44 years",389,331,85.2,312,80.3,19,5.7,3.2 – 8.2
27,37,Minnesota,"Women, 45 to 54 years",341,299,87.7,281,82.5,18,6,3.3 – 8.7
27,38,Minnesota,"Women, 55 to 64 years",384,264,68.9,249,64.9,15,5.8,3.0 – 8.6
27,39,Minnesota,"Women, 65 years and over",475,95,20,92,19.4,3,2.8,(2)-
27,40,Minnesota,"White, 16 to 19 years",231,118,50.8,101,43.6,17,14.2,7.6 – 20.8
27,41,Minnesota,"White, 20 to 24 years",244,187,76.5,171,69.8,16,8.7,4.6 – 12.8
27,42,Minnesota,"White, 25 to 34 years",632,560,88.6,534,84.5,26,4.6,2.9 – 6.3
27,43,Minnesota,"White, 35 to 44 years",611,547,89.6,521,85.4,26,4.7,2.9 – 6.5
